ID,Resume_str,Category,Sub_domain,Degree_level,Experience,Skills,Sector
1d1dca64,"Professional Profile
    Electrical & Electronics (EEE) specialist with 1 years of experience in Electrical Machines.
    Education: Professional Certification in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Electrical Machines and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Electrical Machines framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Electrical Machines,Professional Certification,1,"Problem Solving, Management",Industrial/Tech
9f699405,"Professional Profile
    Electrical & Electronics (EEE) specialist with 9 years of experience in Electrical Machines.
    Education: Diploma in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Electrical Machines and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Electrical Machines framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Electrical Machines,Diploma,9,"Problem Solving, Management",Industrial/Tech
ef33be11,"Professional Profile
    Electrical & Electronics (EEE) specialist with 11 years of experience in Control Systems.
    Education: Professional Certification in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Control Systems and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Control Systems framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Control Systems,Professional Certification,11,"Problem Solving, Management",Industrial/Tech
5e77bf18,"Professional Profile
    Electrical & Electronics (EEE) specialist with 6 years of experience in Control Systems.
    Education: Diploma in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Control Systems and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Control Systems framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Control Systems,Diploma,6,"Problem Solving, Management",Industrial/Tech
a5909ae0,"Professional Profile
    Electrical & Electronics (EEE) specialist with 9 years of experience in Power Systems.
    Education: Professional Certification in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Power Systems and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Power Systems framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Power Systems,Professional Certification,9,"Problem Solving, Management",Industrial/Tech
dd564b52,"Professional Profile
    Electrical & Electronics (EEE) specialist with 5 years of experience in Electrical Machines.
    Education: Professional Certification in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Electrical Machines and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Electrical Machines framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Electrical Machines,Professional Certification,5,"Problem Solving, Management",Industrial/Tech
d858885a,"Professional Profile
    Electrical & Electronics (EEE) specialist with 9 years of experience in Electrical Machines.
    Education: Diploma in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Electrical Machines and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Electrical Machines framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Electrical Machines,Diploma,9,"Problem Solving, Management",Industrial/Tech
26e87727,"Professional Profile
    Electrical & Electronics (EEE) specialist with 2 years of experience in Renewable Energy.
    Education: Master's in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Renewable Energy and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Renewable Energy framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Renewable Energy,Master's,2,"Problem Solving, Management",Industrial/Tech
a0e83d66,"Professional Profile
    Electrical & Electronics (EEE) specialist with 11 years of experience in Control Systems.
    Education: Professional Certification in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Control Systems and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Control Systems framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Control Systems,Professional Certification,11,"Problem Solving, Management",Industrial/Tech
657d9e2a,"Professional Profile
    Electrical & Electronics (EEE) specialist with 7 years of experience in Control Systems.
    Education: Professional Certification in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Control Systems and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Control Systems framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Control Systems,Professional Certification,7,"Problem Solving, Management",Industrial/Tech
f7cc98e8,"Professional Profile
    Electrical & Electronics (EEE) specialist with 5 years of experience in Electrical Machines.
    Education: Bachelor's in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Electrical Machines and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Electrical Machines framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Electrical Machines,Bachelor's,5,"Problem Solving, Management",Industrial/Tech
a4edf455,"Professional Profile
    Electrical & Electronics (EEE) specialist with 8 years of experience in Power Systems.
    Education: Bachelor's in Electrical & Electronics (EEE).
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Power Systems and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Power Systems framework for industrial scale.
    Certifications: Professional Electrical & Electronics (EEE) Certification.",Electrical & Electronics (EEE),Power Systems,Bachelor's,8,"Problem Solving, Management",Industrial/Tech
